"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","DistributionChannel","UserLanguage","Q5","Q7","Q8","Q12","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q13_7","Q13_8","Q13_9","Q13_10","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q20_1","Q20_2","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q26_1","Q26_2","Q27_1","Q27_2","SC0","SC1","SC2","SC3","SC4","SC5","id","Attention"
2021-04-28 16:18:11,2021-04-28 16:25:06,0,100,415,1,2021-04-28 16:25:06,"anonymous","EN",21,2,2,1,4,4,4,4,4,5,2,2,1,5,4,4,4,4,3,1,3,3,2,2,2,2,3,2,3,4,3,1,2,1,1,1,1,3,4,1,2,3,4,6,3,3,2,1,4,1,5,4,3,2,3,1,2,1,1,5,2,1,2,5,2,5,1,3,5,2,6,3,13,8,13,25,81,0,"19157","0"
2021-04-28 16:22:43,2021-04-28 16:29:26,0,100,403,1,2021-04-28 16:29:27,"anonymous","EN",19,2,2,1,4,4,5,5,5,5,1,4,1,1,5,5,5,5,3,1,1,5,4,3,2,3,4,2,2,4,1,4,4,1,1,1,2,2,1,4,2,1,4,1,1,3,1,1,6,1,6,6,2,1,6,1,2,3,1,6,1,1,1,2,6,6,1,1,4,4,4,2,18,11,18,29,73,0,"21090","0"
2021-04-28 16:52:10,2021-04-28 16:58:23,0,100,373,1,2021-04-28 16:58:23,"anonymous","EN",20,1,2,1,1,1,1,5,3,3,1,1,1,2,5,5,5,5,3,1,2,5,3,3,2,3,3,3,1,1,1,2,3,1,1,1,2,2,4,3,1,4,4,1,3,2,1,2,6,2,6,6,1,1,1,1,1,2,3,3,1,1,3,3,2,5,1,1,4,4,5,5,17,4,17,30,75,0,"21089","0"
2021-04-28 20:24:59,2021-04-28 20:30:36,0,100,337,1,2021-04-28 20:30:37,"anonymous","EN",18,2,1,2,2,2,2,5,3,4,2,1,1,1,5,5,2,5,1,1,1,4,4,5,5,5,5,4,1,2,1,3,4,1,1,1,2,2,4,1,2,2,4,1,2,5,1,1,4,1,3,2,2,1,2,1,2,3,5,3,1,1,1,2,5,5,1,1,2,1,6,6,28,7,28,23,63,0,"21289","0"
2021-04-28 20:42:32,2021-04-28 20:51:13,0,100,521,1,2021-04-28 20:51:13,"anonymous","EN",19,2,2,1,2,2,2,5,4,2,2,2,1,1,5,1,5,5,1,1,2,5,3,3,4,2,4,3,1,2,1,1,3,1,1,1,2,2,3,5,1,2,4,1,1,1,2,1,5,2,6,5,2,2,3,1,1,2,3,3,2,1,4,3,1,5,1,2,6,4,6,6,19,4,19,24,85,0,"21288","0"
2021-04-28 23:26:45,2021-04-28 23:46:56,0,100,1210,1,2021-04-28 23:46:57,"anonymous","EN",20,1,2,2,1,1,1,5,4,3,1,1,1,1,5,5,5,5,2,1,2,5,2,4,2,3,5,2,2,2,1,3,2,1,3,2,2,2,2,3,3,4,4,2,3,2,2,1,5,2,5,5,2,2,3,1,1,2,1,3,1,1,3,5,2,2,1,1,4,2,5,4,18,9,18,29,73,0,"20206","0"
2021-04-29 10:43:10,2021-04-29 10:49:49,0,100,398,1,2021-04-29 10:49:49,"anonymous","EN",22,2,1,1,2,2,3,5,3,4,3,3,1,2,5,5,5,5,2,1,1,5,2,1,1,4,5,1,3,2,1,2,3,1,2,1,3,2,3,2,1,2,4,1,2,2,4,1,4,1,4,5,3,2,5,1,2,2,3,2,1,1,4,4,3,5,1,1,3,1,4,3,14,9,14,28,72,0,"19189","0"
2021-04-29 15:44:37,2021-04-29 15:50:09,0,100,331,1,2021-04-29 15:50:09,"anonymous","EN",18,2,2,2,1,1,1,2,2,3,1,2,2,1,5,5,5,5,2,1,2,5,2,4,2,2,4,1,3,3,2,2,3,1,2,1,4,4,2,3,3,2,4,1,2,4,3,2,5,3,5,5,3,4,5,1,2,3,1,4,2,1,3,5,1,3,1,4,4,4,5,5,15,12,15,29,91,0,"21207","0"
2021-04-29 15:33:39,2021-04-29 15:54:11,0,100,1231,1,2021-04-29 15:54:11,"anonymous","EN",22,1,2,2,1,2,1,5,4,4,3,2,2,3,5,5,5,5,2,1,1,5,2,3,2,3,5,2,3,3,1,2,3,1,1,1,2,1,2,3,1,2,4,1,2,3,5,1,6,5,6,5,2,5,6,1,2,4,3,3,1,1,4,4,3,3,1,2,5,4,6,5,17,8,17,28,92,0,"21274","0"
2021-04-29 15:56:11,2021-04-29 16:01:32,0,100,320,1,2021-04-29 16:01:32,"anonymous","EN",19,1,2,1,2,1,1,5,3,2,1,1,1,2,5,5,5,5,2,1,1,4,5,2,3,2,4,4,2,2,1,3,2,1,1,1,2,1,3,3,1,1,4,1,1,2,1,1,3,2,4,2,1,2,4,1,1,2,2,4,1,1,2,2,2,4,1,1,3,5,6,6,20,6,20,27,65,0,"21223","0"
2021-04-29 18:18:33,2021-04-29 18:36:04,0,100,1051,1,2021-04-29 18:36:05,"anonymous","EN",21,1,1,1,4,4,3,3,3,2,1,4,2,4,5,1,2,5,2,1,2,5,5,4,3,3,3,2,1,1,1,2,4,1,1,2,1,2,3,1,1,2,4,1,1,5,2,2,3,1,6,3,2,1,3,1,1,2,1,1,2,1,2,3,3,5,1,2,3,2,3,2,20,5,20,22,58,0,"19431","0"
2021-04-29 18:47:47,2021-04-29 18:54:39,0,100,411,1,2021-04-29 18:54:39,"anonymous","EN",23,2,2,2,3,3,5,2,5,5,4,3,1,2,5,5,5,5,5,5,5,5,3,3,2,2,5,3,1,2,1,1,3,1,1,1,3,1,2,4,1,2,4,1,1,2,3,2,6,1,6,6,4,6,6,5,6,6,1,1,1,1,3,4,3,6,1,6,6,6,6,6,19,5,18,35,101,2,"20128","2"
2021-04-30 11:36:03,2021-04-30 12:05:32,0,100,1768,1,2021-04-30 12:05:32,"anonymous","EN",19,2,1,2,1,1,1,5,5,5,5,5,2,5,4,5,5,5,2,1,2,4,3,2,3,5,5,3,3,3,1,4,1,1,1,1,3,3,3,3,4,2,4,1,1,5,3,1,4,6,5,6,2,3,6,2,3,4,1,4,4,4,5,3,2,3,1,5,6,6,6,6,21,9,21,27,104,0,"21241","0"
2021-05-01 14:21:53,2021-05-01 14:31:40,0,100,587,1,2021-05-01 14:31:40,"anonymous","EN",18,1,2,1,4,4,4,5,5,5,2,2,3,2,5,5,4,4,1,1,1,5,5,4,4,5,4,3,1,1,1,3,4,1,1,1,2,2,3,2,1,2,4,1,1,4,2,1,2,1,4,4,2,2,5,1,1,1,2,2,1,1,3,2,3,6,1,1,4,1,5,5,25,6,25,25,66,0,"21323","0"
2021-05-01 16:14:30,2021-05-01 16:33:11,0,100,1120,1,2021-05-01 16:33:12,"anonymous","EN",19,2,2,2,3,3,2,5,4,3,2,1,1,2,2,3,2,4,2,1,1,2,2,2,4,1,2,3,2,3,1,2,4,1,1,1,2,4,5,1,4,5,4,1,1,3,3,5,4,5,4,5,3,5,6,1,1,1,1,1,1,1,1,3,5,4,1,2,3,1,4,4,14,8,14,16,77,0,"21313","0"
2021-05-01 17:07:21,2021-05-01 17:17:11,0,100,590,1,2021-05-01 17:17:11,"anonymous","EN",24,2,1,2,2,3,3,3,5,4,2,1,1,2,3,4,4,5,3,1,5,4,2,1,5,3,1,1,1,3,4,1,3,1,2,3,1,2,4,5,2,5,4,1,1,5,4,1,5,6,5,5,6,5,6,1,5,5,1,3,2,1,2,4,4,4,1,2,5,5,6,6,13,10,13,28,99,0,"20172","0"
2021-05-01 20:53:29,2021-05-01 21:01:03,0,100,453,1,2021-05-01 21:01:04,"anonymous","EN",19,2,1,3,1,2,2,5,3,5,2,2,1,1,5,3,3,3,1,1,1,3,4,4,5,3,3,4,1,3,1,2,2,1,1,1,2,2,3,3,1,2,4,1,2,3,1,1,4,1,4,5,2,1,3,1,2,3,1,2,1,1,1,3,5,3,1,2,3,1,5,6,23,5,23,19,63,0,"21326","0"
2021-05-02 02:48:11,2021-05-02 02:59:43,0,100,691,1,2021-05-02 02:59:44,"anonymous","EN",18,2,2,1,3,3,2,2,4,3,2,1,1,1,5,5,3,5,1,1,2,3,4,2,3,2,5,4,3,2,1,1,2,1,1,1,3,2,6,2,1,3,4,1,1,3,3,1,2,5,3,3,4,1,4,1,2,2,2,5,1,1,2,3,3,4,1,4,5,3,5,5,20,6,20,24,75,0,"21328","0"
2021-05-02 10:23:02,2021-05-02 10:28:51,0,100,349,1,2021-05-02 10:28:51,"anonymous","EN",20,1,2,2,1,1,1,5,4,2,1,3,3,3,5,5,5,5,2,1,1,3,4,4,5,3,5,4,2,4,3,3,3,1,1,1,2,2,5,2,2,3,4,1,3,3,3,2,5,2,4,3,2,3,3,1,2,1,1,3,1,1,1,2,5,4,1,2,3,3,6,6,25,11,25,26,70,0,"21329","0"
2021-05-02 16:42:33,2021-05-02 16:51:23,0,100,530,1,2021-05-02 16:51:24,"anonymous","EN",20,1,2,1,1,2,2,2,4,4,2,1,3,3,4,4,2,2,2,1,1,3,2,2,4,2,4,3,2,2,1,2,3,1,1,1,1,2,4,2,1,3,4,1,1,5,1,2,3,1,2,4,3,4,4,1,2,2,1,3,1,1,2,3,2,4,1,3,3,3,4,4,17,5,17,18,66,0,"21330","0"
2021-05-02 22:15:09,2021-05-02 22:53:40,0,100,2310,1,2021-05-02 22:53:40,"anonymous","EN",21,1,2,5,4,3,3,4,5,4,1,1,1,2,5,5,5,5,3,1,2,5,2,3,4,4,5,3,2,2,1,1,1,1,2,1,1,2,3,5,2,2,4,1,3,5,3,2,5,5,6,5,3,3,6,1,2,2,3,3,1,1,3,5,5,6,1,2,5,1,2,5,21,3,21,30,88,0,"21178","0"
2021-05-03 13:18:50,2021-05-03 13:27:45,0,100,534,1,2021-05-03 13:27:46,"anonymous","EN",20,1,2,1,2,1,1,5,4,4,2,2,1,2,5,4,4,4,2,1,2,3,4,4,4,2,3,4,2,3,2,3,4,1,2,1,1,2,6,3,2,3,4,1,2,3,2,2,4,3,4,3,3,4,4,1,2,3,2,2,1,2,3,2,3,3,1,2,3,3,3,3,21,10,21,24,72,0,"21325","0"
2021-05-03 14:36:24,2021-05-03 14:43:26,0,100,421,1,2021-05-03 14:43:26,"anonymous","EN",21,1,2,1,1,1,2,5,2,3,1,1,1,1,5,5,5,5,4,1,3,5,5,4,2,1,3,2,1,2,1,3,3,1,2,2,2,4,3,2,2,3,4,1,2,2,3,2,5,4,5,4,3,4,3,1,2,3,2,2,2,1,2,1,2,5,1,1,2,2,4,4,17,8,17,32,79,0,"18154","0"
2021-05-03 18:08:20,2021-05-03 18:20:00,0,100,699,1,2021-05-03 18:20:00,"anonymous","EN",19,2,1,2,4,4,5,5,5,4,2,1,1,2,5,5,5,5,5,1,1,5,2,3,4,2,5,4,1,2,2,3,4,1,1,1,4,2,2,2,1,2,4,1,1,3,3,1,2,2,5,4,3,3,4,1,1,2,2,4,3,1,1,3,2,5,1,1,3,2,6,4,20,10,20,31,72,0,"21300","0"
2021-05-03 18:59:56,2021-05-03 19:04:22,0,100,265,1,2021-05-03 19:04:23,"anonymous","EN",18,1,1,2,1,1,2,5,4,4,2,1,2,4,5,5,5,5,4,1,3,5,1,1,2,2,3,1,3,3,2,2,4,1,2,1,2,2,2,2,2,2,4,1,4,6,4,2,5,3,5,5,2,4,5,1,2,3,2,3,2,3,2,5,3,3,1,3,5,5,6,6,10,11,10,32,90,0,"21338","0"
2021-05-04 12:31:17,2021-05-04 12:43:37,0,100,739,1,2021-05-04 12:43:37,"anonymous","EN",18,2,1,1,1,3,5,5,4,3,5,3,2,1,5,5,5,1,3,1,3,1,3,3,4,4,4,3,2,3,1,2,3,1,1,1,2,3,2,3,2,2,4,1,1,4,3,3,3,1,4,5,4,4,6,1,4,5,1,4,1,1,1,2,2,5,1,2,3,5,4,5,21,7,21,23,84,0,"21203","0"
2021-05-04 13:03:05,2021-05-04 13:13:11,0,100,606,1,2021-05-04 13:13:12,"anonymous","EN",21,1,2,1,1,3,3,5,5,5,2,1,5,1,5,5,5,5,5,1,5,5,2,4,3,5,4,2,3,2,3,3,4,1,1,1,3,5,4,4,2,3,4,1,2,4,2,1,6,4,4,6,2,6,5,1,2,1,1,6,6,1,6,5,2,6,1,5,5,5,6,6,20,12,20,35,106,0,"21351","0"
2021-05-04 15:05:36,2021-05-04 15:18:27,0,100,771,1,2021-05-04 15:18:28,"anonymous","EN",24,2,2,1,1,1,1,5,3,2,1,4,2,2,5,5,5,5,2,1,2,5,4,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,3,3,1,2,4,1,2,3,2,1,3,1,2,3,2,4,3,1,1,1,1,1,1,1,1,2,2,2,1,2,3,3,4,2,15,3,15,29,54,0,"18329","0"
2021-05-04 16:52:20,2021-05-04 17:13:55,0,100,1294,1,2021-05-04 17:13:56,"anonymous","EN",19,2,1,2,1,2,2,5,4,5,1,5,4,1,5,5,5,5,2,1,5,5,4,2,2,5,5,2,4,3,2,2,4,1,2,1,2,4,5,1,3,5,4,1,2,3,2,2,5,4,6,5,2,2,2,1,1,2,1,5,2,1,2,3,5,6,1,2,4,3,6,6,20,12,20,32,81,0,"21353","0"
2021-05-04 17:59:47,2021-05-04 18:08:09,0,100,502,1,2021-05-04 18:08:10,"anonymous","EN",18,1,2,1,1,1,1,5,3,3,1,1,2,1,5,5,3,4,4,1,2,4,4,5,4,3,5,4,2,3,2,4,3,1,1,1,2,2,3,2,1,2,4,1,1,2,2,1,5,1,4,3,2,2,2,1,2,3,1,4,2,1,3,3,2,3,1,3,4,4,6,6,25,10,25,27,72,0,"21120","0"
2021-05-04 18:34:11,2021-05-04 18:40:06,0,100,355,1,2021-05-04 18:40:06,"anonymous","EN",19,2,1,1,2,3,4,5,5,3,3,1,5,1,5,5,5,5,2,1,3,5,3,2,2,2,3,2,2,3,2,3,4,2,3,2,4,4,2,1,3,2,4,1,2,4,3,1,3,1,3,3,2,5,4,1,2,2,2,2,3,1,2,2,1,6,1,3,4,4,5,5,14,16,14,30,79,0,"21357","0"
2021-05-04 18:29:14,2021-05-04 18:40:37,0,100,682,1,2021-05-04 18:40:37,"anonymous","EN",19,2,2,2,1,2,2,5,2,1,5,5,1,1,4,4,4,4,4,1,1,3,3,3,3,3,3,3,2,3,2,4,3,1,1,1,2,2,5,3,2,5,4,1,1,5,5,5,5,3,4,5,2,4,4,1,2,4,1,2,2,2,3,4,2,4,1,1,4,4,4,4,18,10,18,24,84,0,"21356","0"
2021-05-04 21:09:07,2021-05-04 21:20:36,0,100,688,1,2021-05-04 21:20:36,"anonymous","EN",18,2,2,2,1,1,2,5,4,1,2,2,2,1,1,1,5,5,3,1,2,5,4,3,2,1,4,2,4,2,2,4,4,2,2,2,3,3,5,5,4,3,4,2,2,5,6,2,6,6,4,4,4,4,6,1,3,4,3,2,2,1,2,4,4,5,1,4,4,4,6,6,16,16,16,22,103,0,"21271","0"
2021-05-04 21:48:38,2021-05-04 21:54:23,0,100,345,1,2021-05-04 21:54:23,"anonymous","EN",19,1,2,2,1,1,2,3,4,3,1,2,2,1,1,1,5,3,1,1,2,4,4,2,2,2,5,2,1,2,3,2,2,1,1,1,2,2,3,1,2,2,4,1,1,2,3,1,4,3,5,4,3,2,4,1,1,2,1,2,1,1,2,3,1,3,1,4,3,3,5,6,17,6,17,17,73,0,"21044","0"
2021-05-04 22:04:14,2021-05-04 22:16:13,0,100,719,1,2021-05-04 22:16:13,"anonymous","EN",22,1,2,1,1,1,1,5,3,1,1,1,1,2,5,5,4,5,3,1,1,5,3,2,2,4,2,2,1,1,1,1,2,1,1,1,1,1,5,2,1,4,4,2,3,3,5,4,3,1,5,4,3,2,4,1,1,1,1,1,1,1,3,4,5,1,1,4,4,4,5,4,15,1,15,28,69,0,"21359","0"
2021-05-05 00:48:08,2021-05-05 00:55:55,0,100,466,1,2021-05-05 00:55:55,"anonymous","EN",22,2,2,1,5,5,2,5,5,5,3,2,2,5,5,5,5,5,5,1,1,5,4,5,4,5,5,3,4,3,1,2,2,1,2,2,2,2,2,1,2,2,4,1,1,3,1,1,5,1,6,6,3,5,3,1,2,4,1,2,3,1,4,3,2,5,1,1,6,6,6,6,26,10,26,31,84,0,"21362","0"
2021-05-05 01:54:42,2021-05-05 02:05:15,0,100,632,1,2021-05-05 02:05:15,"anonymous","EN",20,1,2,2,4,4,4,5,5,4,3,1,3,3,5,5,5,5,1,1,2,5,4,2,3,4,5,2,2,2,2,4,3,1,2,1,2,2,1,3,1,1,4,1,1,3,4,1,4,6,5,6,3,5,5,1,1,2,1,3,1,1,3,4,3,6,1,1,5,4,6,6,20,10,20,28,87,0,"21361","0"
2021-05-05 02:05:43,2021-05-05 02:12:52,0,100,428,1,2021-05-05 02:12:53,"anonymous","EN",20,1,2,1,1,1,1,5,5,4,4,1,3,2,5,5,5,5,2,1,1,3,4,4,3,4,5,4,3,3,2,3,4,1,2,1,2,4,2,1,3,2,4,2,1,2,3,2,5,5,5,5,3,4,3,1,2,2,1,3,1,2,3,3,2,3,1,1,3,3,4,5,24,12,24,26,81,0,"21363","0"
2021-05-05 02:17:08,2021-05-05 02:24:34,0,100,446,1,2021-05-05 02:24:34,"anonymous","EN",18,1,1,1,1,1,1,5,4,3,2,3,2,2,5,5,5,5,3,1,2,5,3,2,3,3,4,2,3,2,1,2,3,1,1,1,2,4,5,1,5,4,4,1,2,4,2,2,5,4,3,4,2,4,4,1,1,2,2,1,2,1,2,2,3,2,1,1,3,2,3,3,17,7,17,30,70,0,"21295","0"
2021-05-05 07:45:24,2021-05-05 07:50:55,0,100,330,1,2021-05-05 07:50:55,"anonymous","EN",20,1,2,1,1,2,2,5,3,3,1,1,1,1,5,5,5,5,4,1,3,5,1,3,4,5,5,3,2,3,1,1,1,1,1,1,2,1,6,5,1,6,4,1,3,4,5,6,6,6,6,4,3,3,3,1,5,3,1,4,1,1,1,6,5,5,1,1,4,1,5,5,21,4,21,32,91,0,"21336","0"
2021-05-05 09:13:28,2021-05-05 09:25:18,0,100,709,1,2021-05-05 09:25:18,"anonymous","EN",19,2,1,2,2,1,3,5,4,4,2,2,1,2,4,4,4,5,5,1,2,4,3,4,4,4,5,3,2,2,2,3,4,1,1,2,3,2,5,2,2,3,4,2,3,3,3,1,4,1,4,3,4,4,3,6,1,3,4,2,3,1,3,4,3,3,1,2,4,3,5,5,23,11,23,28,78,1,"21348","1"
2021-05-05 11:57:52,2021-05-05 12:07:39,0,100,586,1,2021-05-05 12:07:39,"anonymous","EN",18,1,2,1,1,1,1,5,2,2,2,1,2,2,2,2,2,3,1,1,2,4,3,3,4,4,4,3,1,2,1,2,1,1,1,1,3,2,4,1,1,2,4,1,1,3,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,3,2,1,1,2,1,4,3,21,4,21,16,52,0,"21310","0"
2021-05-05 12:31:47,2021-05-05 12:41:39,0,100,592,1,2021-05-05 12:41:39,"anonymous","EN",21,1,2,2,2,1,1,5,3,2,1,1,1,2,5,5,5,5,2,1,2,3,3,2,5,5,5,3,4,2,1,1,3,1,2,1,4,1,2,6,1,2,4,1,2,2,2,1,5,6,3,6,2,2,3,1,1,2,1,4,1,1,2,3,2,1,1,1,6,1,6,6,23,10,23,27,78,0,"21192","0"
2021-05-05 12:37:16,2021-05-05 12:44:18,0,100,422,1,2021-05-05 12:44:19,"anonymous","EN",19,1,2,2,2,2,2,3,4,4,2,3,1,2,5,5,5,5,1,1,2,5,1,1,1,1,3,1,3,2,1,1,2,1,1,1,4,5,2,4,2,2,4,1,1,1,5,1,6,2,6,5,5,5,5,1,2,4,1,1,1,1,6,5,4,6,1,6,6,3,6,6,8,7,8,28,102,0,"21368","0"
2021-05-05 14:13:06,2021-05-05 14:22:37,0,100,570,1,2021-05-05 14:22:37,"anonymous","EN",22,1,2,1,5,5,5,5,5,5,2,4,2,2,4,4,4,4,4,1,4,4,4,4,4,2,3,2,2,3,1,3,2,1,2,3,1,2,2,2,2,2,4,1,2,2,1,1,4,2,6,6,3,2,4,1,2,3,1,3,2,1,2,3,1,5,1,2,5,5,5,5,19,9,19,28,80,0,"21309","0"
2021-05-05 14:13:15,2021-05-05 14:25:03,0,100,708,1,2021-05-05 14:25:04,"anonymous","EN",21,1,2,2,1,1,1,5,5,5,1,2,3,3,5,5,5,5,4,3,4,5,3,5,1,3,4,2,3,2,4,2,3,2,3,1,3,2,2,2,1,2,4,6,2,2,3,2,6,4,6,6,6,4,4,1,1,4,2,4,1,1,3,6,5,6,2,3,1,1,6,6,19,14,18,33,94,2,"21340","2"
2021-05-05 14:12:43,2021-05-05 14:29:22,0,100,999,1,2021-05-05 14:29:22,"anonymous","EN",21,1,2,1,1,1,1,5,3,2,1,1,2,1,1,1,5,1,1,1,1,5,1,2,1,1,4,1,1,2,1,3,3,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,4,1,4,3,2,2,4,1,2,1,1,2,1,1,1,5,3,2,1,6,6,3,6,6,10,5,10,15,69,0,"21261","0"
2021-05-05 14:36:53,2021-05-05 14:40:32,0,100,218,1,2021-05-05 14:40:32,"anonymous","EN",21,3,2,2,3,1,4,2,1,1,2,2,1,1,1,3,2,1,4,2,4,5,3,2,4,2,5,1,2,4,3,3,2,3,3,4,4,4,3,2,5,4,4,5,5,4,5,4,5,6,3,5,3,4,3,1,4,5,5,4,6,4,5,4,5,6,5,5,3,4,4,2,18,19,17,20,114,2,"21370","2"
2021-05-05 14:32:33,2021-05-05 14:43:30,0,100,657,1,2021-05-05 14:43:31,"anonymous","EN",18,1,1,1,2,2,3,5,4,2,2,1,1,2,5,5,5,5,1,1,1,5,4,4,4,4,5,3,1,2,4,4,3,1,2,1,2,1,6,1,1,5,4,1,3,2,2,2,5,3,5,5,2,4,3,1,1,3,1,1,1,1,2,3,2,6,1,1,3,2,5,5,24,11,24,27,73,0,"21327","0"
2021-05-05 15:02:55,2021-05-05 15:10:22,0,100,446,1,2021-05-05 15:10:23,"anonymous","EN",20,1,1,1,4,4,3,4,4,3,2,2,3,5,1,2,3,5,1,1,2,5,3,3,2,4,4,3,3,3,2,3,4,1,1,1,2,2,4,2,2,2,4,1,1,4,3,1,3,3,4,3,2,2,2,1,2,4,1,2,1,1,2,3,3,5,1,2,1,1,3,2,19,11,19,19,61,0,"21366","0"
2021-05-05 15:08:39,2021-05-05 15:16:41,0,100,482,1,2021-05-05 15:16:42,"anonymous","EN",19,3,2,1,5,5,5,5,5,5,5,3,5,3,5,1,5,3,4,1,1,5,4,2,2,2,2,2,2,2,2,2,4,1,2,1,3,3,4,3,2,4,4,6,3,2,2,1,5,5,5,3,2,4,4,1,2,2,1,5,1,1,2,3,4,6,1,2,4,4,6,6,14,10,14,24,89,0,"21369","0"
2021-05-05 15:09:33,2021-05-05 15:16:51,0,100,438,1,2021-05-05 15:16:51,"anonymous","EN",19,1,2,2,1,2,1,5,4,4,2,2,2,1,5,5,5,3,3,1,2,4,2,1,3,3,3,2,1,2,1,2,4,2,2,1,2,3,4,3,3,3,4,1,2,3,3,3,3,2,3,3,3,2,3,1,1,3,2,4,2,1,2,4,6,3,1,2,4,2,5,4,14,8,14,27,71,0,"21281","0"
2021-05-05 15:16:03,2021-05-05 15:21:37,0,100,333,1,2021-05-05 15:21:37,"anonymous","EN",22,1,2,4,1,1,1,5,4,3,1,2,3,2,4,4,4,4,2,1,2,3,2,2,4,2,4,2,3,2,1,2,2,1,1,1,2,3,6,1,1,6,4,1,1,2,2,6,3,5,3,4,1,3,4,1,2,2,1,3,2,2,3,3,3,3,1,2,3,1,1,3,16,6,16,23,69,0,"21333","0"
2021-05-05 15:25:23,2021-05-05 15:30:45,0,100,321,1,2021-05-05 15:30:45,"anonymous","EN",20,1,1,4,2,3,1,4,4,4,1,2,4,4,2,2,5,5,5,1,2,5,1,2,4,1,3,2,2,2,2,4,2,2,3,4,2,4,2,4,5,2,4,3,3,5,5,2,6,4,4,5,3,5,5,4,3,5,5,5,1,2,4,5,4,3,5,2,5,4,5,3,13,14,13,26,104,2,"21367","2"
2021-05-05 15:27:20,2021-05-05 15:32:17,0,100,297,1,2021-05-05 15:32:18,"anonymous","EN",25,1,2,2,1,1,1,5,4,2,1,5,1,5,5,5,5,5,5,1,1,1,5,5,5,3,5,5,1,2,1,1,2,1,1,1,2,1,1,1,1,2,4,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,5,28,3,28,27,43,0,"21371","0"
2021-05-05 15:49:21,2021-05-05 15:52:44,0,100,202,1,2021-05-05 15:52:44,"anonymous","EN",22,1,1,1,1,2,1,5,4,5,1,2,2,3,5,5,5,5,2,1,5,5,4,5,3,3,4,5,2,3,2,3,2,1,1,1,3,3,3,4,2,4,4,5,3,4,4,4,4,4,3,3,2,3,4,1,3,3,2,3,2,3,2,2,4,4,1,3,5,4,5,5,24,9,24,32,91,0,"21373","0"
2021-05-05 15:47:12,2021-05-05 15:54:37,0,100,445,1,2021-05-05 15:54:37,"anonymous","EN",20,1,2,1,4,4,1,3,2,3,3,3,3,3,5,5,5,5,3,1,2,5,3,3,4,4,4,3,2,2,1,3,2,1,1,1,2,2,5,1,1,1,4,1,1,3,2,2,4,4,5,3,2,3,3,1,1,2,3,6,1,1,2,3,2,6,1,2,4,2,5,5,21,6,21,30,77,0,"21374","0"
2021-05-05 15:35:01,2021-05-05 16:00:14,0,100,1512,1,2021-05-05 16:00:14,"anonymous","EN",3,1,2,1,1,1,1,5,5,4,1,1,4,1,5,5,5,5,5,1,5,5,4,4,3,5,5,5,1,2,3,1,1,4,1,4,2,4,3,2,4,3,4,3,1,6,3,2,5,1,5,6,1,2,3,1,1,1,2,6,3,1,2,4,1,1,1,1,6,5,6,6,26,10,26,35,84,0,"21159","0"
2021-05-05 16:12:29,2021-05-05 16:19:03,0,100,393,1,2021-05-05 16:19:03,"anonymous","EN",19,2,2,1,4,3,5,5,4,4,4,1,2,4,5,5,3,2,1,1,1,1,3,4,5,4,4,2,2,3,2,3,3,1,3,2,3,3,3,3,2,2,4,1,1,5,2,2,2,1,2,4,3,4,4,6,2,3,1,3,1,1,3,5,1,4,1,2,4,3,5,5,22,13,22,18,74,1,"21372","1"
2021-05-05 16:21:48,2021-05-05 16:26:19,0,100,271,1,2021-05-05 16:26:20,"anonymous","EN",18,1,2,1,2,2,3,5,4,4,4,1,3,2,5,5,5,5,2,1,2,5,2,3,4,2,4,3,3,2,1,1,2,1,1,1,2,2,3,2,3,4,4,1,1,3,2,2,4,1,4,4,2,3,3,1,1,2,5,2,1,2,2,3,2,4,1,2,6,5,6,6,18,5,18,29,78,0,"21306","0"
2021-05-05 17:09:02,2021-05-05 17:15:33,0,100,390,1,2021-05-05 17:15:33,"anonymous","EN",22,1,2,1,1,1,1,5,2,1,1,1,1,4,5,5,5,5,1,1,1,5,3,3,4,2,4,3,1,1,1,1,3,1,1,1,1,2,3,1,1,3,4,1,2,4,3,1,3,1,3,6,2,5,5,1,2,2,1,1,1,1,2,3,3,2,1,3,3,1,4,6,19,2,19,27,68,0,"21354","0"
