"age","gender","roommate","other_sleep","bed_read","bed_study","bed_hw","attention1","bed_internet","bed_tv","bed_eat","bed_friends","bed_videogame","bed_readp","BL_1","BL_2","BL_3","BL_4","BL_5","attention2","BL_6","BL_7","sleepsat1","sleepsat2","sleepsat3","sleepsat4","sleepsat5","sleepsat6","ESS1","ESS2","ESS3","ESS4","ESS5","ESS6","ESS7","ESS8","ESS00","ashs1","ashs2","ashs3","ashs4","ashs5","attention3","ashs6","ashs7","ashs8","ashs9","ashs10","ashs11","ashs12","ashs13","ashs14","ashs15","ashs16","ashs17","attention4","ashs18","ashs19","ashs20","ashs21","ashs22","ashs23","ashs24","ashs26","ashs27","ashs28","attention5","ashs29","ashs30","ashs31","ashs32","ashs33","id","ESS1m1","ESS2m1","ESS3m1","ESS4m1","ESS5m1","ESS6m1","ESS7m1","ESS8m1","ess_total","attention1r","attention2r","attention3r","attention4r","attention5r","att_sum"
23,1,1,1,1,1,1,5,4,1,1,2,1,4,5,2,4,5,2,1,1,4,2,2,3,1,4,2,1,2,1,1,2,1,1,1,2,1,3,2,1,2,4,5,4,1,1,1,4,1,3,2,1,1,3,1,1,3,1,1,1,1,1,4,1,1,1,1,4,2,6,6,21886,0,1,0,0,1,0,0,0,2,1,1,1,1,1,5
18,1,1,1,1,1,1,5,5,5,1,1,1,1,5,5,5,5,1,1,1,5,2,3,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,4,1,2,4,1,1,2,1,1,5,2,5,5,2,2,5,1,1,2,1,1,1,1,3,3,2,3,1,3,4,5,4,5,21864,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
19,2,2,4,2,3,3,5,4,3,2,1,2,2,2,4,3,1,1,1,2,4,2,2,2,1,2,2,2,2,1,3,4,1,1,1,1,3,4,2,1,3,4,1,1,4,2,1,2,1,4,4,3,4,4,1,2,1,1,1,1,1,1,4,2,5,1,1,2,3,5,4,21882,1,1,0,2,3,0,0,0,7,1,1,1,1,1,5
18,2,1,1,1,1,2,5,4,2,2,2,1,1,5,5,4,5,1,1,2,5,2,2,4,2,3,4,1,2,1,2,1,1,1,1,1,1,2,1,1,1,4,1,1,2,3,2,5,1,4,6,4,5,5,1,1,2,1,1,1,1,3,4,1,5,1,2,4,1,6,6,21636,0,1,0,1,0,0,0,0,2,1,1,1,1,1,5
19,1,2,2,1,1,1,5,2,2,1,1,1,1,5,5,5,5,2,1,3,5,4,2,2,5,2,2,2,2,3,4,4,1,2,1,2,3,5,5,3,3,4,1,2,2,4,2,4,2,4,2,3,1,3,1,2,2,2,4,4,3,1,3,1,3,1,3,3,2,5,2,21889,1,1,2,3,3,0,1,0,11,1,1,1,1,1,5
19,2,1,4,1,2,4,5,4,2,4,2,3,1,5,5,4,5,1,1,2,5,4,1,4,4,5,1,4,3,3,3,3,1,1,1,4,3,2,2,3,1,4,1,3,1,4,1,5,1,6,5,3,3,6,1,2,3,1,2,2,2,4,3,1,3,1,2,4,3,4,4,20878,3,2,2,2,2,0,0,0,11,1,1,1,1,1,5
18,1,1,2,3,3,3,3,4,4,2,1,2,1,5,2,4,5,3,1,2,1,2,2,4,3,3,2,4,2,3,3,3,1,3,1,3,3,2,2,3,2,4,1,1,2,1,2,5,1,6,4,2,2,2,1,1,1,1,2,1,1,1,5,6,6,1,3,2,1,6,6,21888,3,1,2,2,2,0,2,0,12,0,1,1,1,1,4
18,2,1,2,1,2,2,5,5,4,2,2,1,2,5,2,5,5,2,1,3,5,4,1,1,2,5,3,1,3,2,4,4,1,2,1,2,5,4,2,3,4,4,1,1,1,2,2,6,1,6,4,2,2,3,1,2,1,1,3,2,3,3,3,2,6,1,3,5,5,6,6,21868,0,2,1,3,3,0,1,0,10,1,1,1,1,1,5
18,1,1,2,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,4,1,2,1,3,1,1,1,1,1,4,1,1,3,3,1,1,1,1,3,5,4,4,1,1,2,1,1,1,1,2,5,2,1,1,1,6,4,6,6,21881,2,0,2,3,3,0,1,0,11,1,1,1,1,1,5
19,1,2,2,1,2,3,5,5,5,2,2,5,5,5,5,5,5,2,1,1,3,4,4,5,4,5,4,2,3,1,4,3,1,1,1,2,3,3,1,2,2,4,1,1,5,3,1,5,2,5,3,6,6,6,1,1,1,2,2,1,1,3,1,3,5,1,1,4,3,5,4,21893,1,2,0,3,2,0,0,0,8,1,1,1,1,1,5
19,1,2,2,1,1,1,5,5,4,1,1,2,1,5,5,5,5,5,1,3,5,4,4,5,2,4,3,1,3,2,3,4,1,1,1,2,2,4,1,1,3,4,1,1,6,2,1,4,2,4,2,1,3,2,1,1,2,1,1,1,1,2,2,4,2,1,1,3,2,6,6,21892,0,2,1,2,3,0,0,0,8,1,1,1,1,1,5
21,2,1,2,2,3,5,5,5,5,3,2,3,2,5,5,5,5,4,1,2,5,4,4,5,3,3,4,4,2,1,3,2,1,2,1,2,1,2,1,1,2,4,1,2,2,1,1,4,1,5,5,2,2,2,1,4,2,1,4,1,6,2,3,2,6,1,1,4,2,6,6,21805,3,1,0,2,1,0,1,0,8,1,1,1,1,1,5
19,1,1,3,1,2,2,5,3,3,2,1,1,1,5,4,3,5,3,1,2,5,2,2,4,3,2,2,4,3,3,3,4,1,3,2,4,4,5,1,3,1,4,1,1,5,2,5,5,2,4,3,2,1,2,1,2,3,1,4,2,1,2,4,1,5,1,3,3,3,6,4,21845,3,2,2,2,3,0,2,1,15,1,1,1,1,1,5
22,1,2,2,2,2,2,1,2,2,1,1,2,1,5,5,5,5,3,1,2,5,4,4,2,5,5,4,3,2,2,1,3,1,1,1,2,2,1,5,1,1,4,1,1,5,2,1,5,1,4,4,2,2,3,1,1,2,1,2,1,1,1,2,1,2,1,2,3,2,5,4,21895,2,1,1,0,2,0,0,0,6,0,1,1,1,1,4
20,1,2,1,1,1,2,3,3,2,1,1,1,4,5,5,5,5,1,1,2,5,2,4,5,1,3,5,3,2,3,2,4,1,3,1,3,1,3,2,1,1,4,1,1,6,3,1,5,5,3,2,2,1,4,1,2,2,1,1,1,1,3,2,6,2,1,2,2,2,5,5,21819,2,1,2,1,3,0,2,0,11,0,1,1,1,1,4
21,2,2,2,2,2,4,2,3,4,2,2,2,2,5,3,3,5,3,1,2,2,2,3,4,4,4,2,2,2,1,3,4,1,2,1,2,4,3,2,5,3,4,1,2,3,3,3,3,3,4,4,2,3,4,1,2,2,1,2,5,1,2,4,2,6,1,2,3,3,4,4,19306,1,1,0,2,3,0,1,0,8,0,1,1,1,1,4
17,1,1,3,1,1,1,5,3,1,1,2,2,2,5,5,4,3,2,1,2,4,3,4,4,5,5,1,1,1,1,3,4,1,2,1,2,4,4,4,3,4,4,1,1,2,2,1,4,1,5,6,3,4,5,1,1,3,2,1,2,1,3,4,5,5,1,1,5,3,6,5,21816,0,0,0,2,3,0,1,0,6,1,1,1,1,1,5
18,1,1,2,1,2,2,5,3,1,2,1,1,1,4,3,1,2,1,1,1,2,2,3,3,3,4,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,4,1,1,3,4,1,2,1,1,4,2,3,4,1,1,1,1,1,2,1,1,3,6,3,1,3,4,3,6,6,21811,0,0,0,0,1,0,1,0,2,1,1,1,1,1,5
19,1,1,1,3,3,1,5,5,5,1,1,1,3,5,5,5,5,2,1,1,5,4,4,4,2,4,4,3,2,2,4,4,1,2,1,2,2,2,1,2,1,4,1,1,2,4,1,6,1,6,5,3,1,5,1,2,2,1,2,2,2,3,2,3,6,1,1,2,3,3,5,21689,2,1,1,3,3,0,1,0,11,1,1,1,1,1,5
18,2,1,2,1,2,1,5,5,3,1,1,1,5,5,5,5,5,2,1,2,5,4,2,4,1,4,2,1,1,1,1,2,1,1,1,1,1,3,2,1,3,4,1,1,3,4,1,5,1,6,6,4,5,6,1,2,3,1,2,1,1,2,3,3,6,1,3,5,2,6,3,21828,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
18,1,1,4,1,2,2,5,3,5,1,1,2,2,5,5,5,5,3,1,1,4,2,3,5,4,4,3,4,4,3,4,4,2,1,2,4,4,6,6,3,6,4,3,3,3,2,3,3,2,4,3,3,3,4,1,2,4,2,5,2,2,2,4,2,4,1,2,4,3,5,5,21547,3,3,2,3,3,1,0,1,16,1,1,1,1,1,5
18,1,1,2,1,1,1,5,5,5,2,3,1,1,5,5,5,5,5,1,2,5,2,4,2,1,4,2,3,4,2,3,4,1,2,2,2,2,6,2,1,3,4,5,2,3,3,1,3,1,6,6,4,5,5,1,1,2,1,6,1,1,3,3,1,5,1,1,5,5,6,6,21901,2,3,1,2,3,0,1,1,13,1,1,1,1,1,5
18,2,1,2,2,4,4,5,4,5,1,2,1,5,5,5,2,5,1,1,5,5,4,3,1,3,1,3,3,2,4,4,4,1,1,2,3,2,3,1,1,3,4,1,1,6,4,1,6,3,5,6,3,6,6,2,1,1,1,1,1,1,4,1,6,6,1,6,2,2,6,6,21869,2,1,3,3,3,0,0,1,13,1,1,1,0,1,4
18,2,2,1,1,1,1,5,4,2,2,1,1,1,5,5,5,5,2,1,2,5,1,2,3,1,2,2,2,3,1,2,4,1,3,1,2,2,1,2,1,1,4,1,1,5,5,1,3,1,6,6,6,6,5,1,5,3,4,1,1,1,3,3,4,3,1,4,4,3,6,6,21745,1,2,0,1,3,0,2,0,9,1,1,1,1,1,5
19,2,2,1,1,2,3,5,5,5,2,5,5,4,5,5,5,5,5,1,5,5,4,5,1,5,5,2,3,3,1,1,3,1,1,1,2,6,4,4,6,2,4,5,4,5,6,1,6,2,6,6,5,6,6,1,2,3,1,1,1,5,4,1,4,6,1,1,6,6,6,6,20627,2,2,0,0,2,0,0,0,6,1,1,1,1,1,5
18,1,1,1,1,1,1,5,4,2,1,1,2,1,5,5,5,4,1,1,1,5,4,4,4,2,3,3,2,3,2,4,4,1,2,1,2,2,3,2,2,1,4,1,2,1,3,1,5,1,5,6,5,5,4,1,1,2,1,1,1,1,1,2,5,5,1,1,3,1,5,3,21904,1,2,1,3,3,0,1,0,11,1,1,1,1,1,5
20,1,2,1,1,2,2,5,5,4,1,2,1,1,5,5,5,5,5,1,2,5,5,5,5,5,4,5,4,2,1,3,3,1,3,1,2,2,5,2,2,4,4,1,1,4,2,1,2,6,6,2,2,2,2,6,1,2,4,5,4,3,2,3,2,6,1,2,3,2,3,3,21850,3,1,0,2,2,0,2,0,10,1,1,1,0,1,4
18,1,1,2,1,2,3,5,5,5,3,1,2,1,5,5,5,5,5,1,2,5,2,4,1,5,5,2,2,3,1,2,3,1,1,1,3,1,2,5,1,2,4,1,1,2,3,1,6,3,6,6,5,5,6,1,1,2,1,1,1,1,2,2,1,6,1,2,3,2,4,5,21903,1,2,0,1,2,0,0,0,6,1,1,1,1,1,5
18,1,1,1,3,1,4,4,4,4,4,2,4,5,1,1,5,5,2,1,2,5,4,4,4,5,5,5,2,1,1,4,4,1,1,1,1,3,1,1,2,1,4,1,1,2,3,1,6,1,6,5,5,5,5,1,1,4,1,1,3,1,5,2,1,5,1,4,4,4,6,6,21581,1,0,0,3,3,0,0,0,7,0,1,1,1,1,4
18,1,1,1,1,1,1,5,3,1,1,2,3,1,5,2,2,5,1,1,2,4,3,4,3,3,4,3,2,2,1,3,3,1,1,1,2,5,2,1,2,2,4,1,1,3,2,1,5,4,3,3,2,2,2,1,2,3,1,1,2,1,3,4,6,4,1,2,5,2,6,6,21751,1,1,0,2,2,0,0,0,6,1,1,1,1,1,5
18,1,1,1,1,1,1,5,2,2,1,1,1,2,5,5,2,1,1,1,1,1,4,4,3,3,5,4,3,1,1,2,2,1,1,1,2,1,2,1,1,2,4,1,1,3,2,1,3,1,1,4,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,3,21911,2,0,0,1,1,0,0,0,4,1,1,1,1,1,5
20,1,2,4,1,2,2,5,3,4,4,2,2,2,1,1,3,5,2,1,1,4,2,3,3,1,4,3,3,2,4,2,3,1,3,1,4,3,2,1,2,3,4,1,5,5,2,1,3,3,5,5,2,2,3,1,1,3,2,2,1,1,4,4,6,3,1,2,5,3,6,6,21912,2,1,3,1,2,0,2,0,11,1,1,1,1,1,5
18,1,1,1,1,1,2,5,3,3,1,1,2,2,5,5,2,5,1,1,1,5,4,4,2,4,5,3,1,2,1,2,3,1,2,1,1,1,4,1,2,6,4,2,2,6,2,2,3,2,4,2,2,1,3,1,2,4,1,1,1,1,3,1,4,3,1,1,3,2,5,5,21714,0,1,0,1,2,0,1,0,5,1,1,1,1,1,5
18,1,1,1,1,2,2,5,4,2,1,1,1,2,5,5,5,5,1,1,2,5,2,3,3,3,3,2,1,2,1,2,2,1,1,1,2,3,2,2,3,2,4,1,1,3,3,1,3,1,3,3,2,2,2,1,2,1,2,2,2,1,1,4,3,2,1,3,5,2,6,6,21655,0,1,0,1,1,0,0,0,3,1,1,1,1,1,5
18,1,2,1,1,2,3,5,4,3,1,1,2,2,3,3,2,2,2,1,1,2,4,4,5,4,4,3,3,2,1,2,3,1,2,1,2,2,4,2,3,2,4,1,1,5,2,1,3,2,2,3,2,1,4,1,1,2,5,2,1,3,3,3,4,4,1,2,3,3,6,3,21859,2,1,0,1,2,0,1,0,7,1,1,1,1,1,5
20,1,2,1,2,1,2,5,5,4,2,1,3,1,5,5,5,5,3,1,4,5,3,2,5,5,4,3,2,3,1,1,4,1,1,1,2,2,1,1,1,2,4,1,1,5,2,1,4,3,5,3,2,2,2,1,1,1,1,3,2,1,4,3,6,6,1,2,5,2,6,6,21913,1,2,0,0,3,0,0,0,6,1,1,1,1,1,5
20,3,2,1,2,1,2,5,3,3,2,1,2,2,5,4,3,3,2,1,3,5,4,2,1,1,2,1,2,4,1,3,3,1,1,1,2,2,3,1,1,1,4,1,1,2,2,1,5,3,4,5,3,4,5,1,2,2,3,2,1,1,2,2,3,4,1,3,3,2,5,6,21752,1,3,0,2,2,0,0,0,8,1,1,1,1,1,5
19,2,2,1,3,2,3,5,3,4,1,1,1,1,5,5,4,4,2,1,1,4,4,4,3,4,4,3,4,3,3,4,4,2,3,1,3,5,5,1,2,2,4,1,1,4,1,1,5,1,5,5,1,3,2,1,1,2,1,3,3,1,2,3,3,5,1,2,2,2,3,3,20582,3,2,2,3,3,1,2,0,16,1,1,1,1,1,5
21,3,2,2,2,1,2,2,2,2,2,1,1,4,5,5,5,5,3,1,1,5,4,4,4,4,5,3,2,2,1,2,3,1,2,1,2,2,4,2,2,4,4,6,2,2,2,1,5,2,5,4,2,2,2,1,1,2,1,3,1,1,3,3,2,3,1,1,4,2,6,4,21917,1,1,0,1,2,0,1,0,6,0,1,1,1,1,4
19,1,1,2,1,1,2,5,3,2,3,4,4,1,5,5,5,1,1,1,1,5,5,2,1,3,4,3,4,2,3,1,4,1,1,1,2,3,6,1,3,5,4,1,1,1,1,5,4,4,5,3,2,3,4,1,1,2,1,1,4,2,4,4,5,3,1,3,6,3,6,6,21563,3,1,2,0,3,0,0,0,9,1,1,1,1,1,5
19,1,2,1,1,1,1,5,4,4,2,2,2,1,5,5,4,5,4,1,1,4,2,2,1,4,4,2,2,3,1,3,3,2,2,1,3,2,6,3,1,4,4,1,1,1,2,1,6,1,6,6,5,6,6,1,1,2,1,2,2,1,2,3,5,2,1,3,4,5,5,5,21788,1,2,0,2,2,1,1,0,9,1,1,1,1,1,5
18,1,1,2,2,2,3,5,4,3,2,3,4,3,5,5,4,5,2,1,2,5,4,3,2,5,4,4,2,2,1,1,3,1,2,1,2,4,3,2,4,2,4,2,2,5,3,2,4,2,4,4,2,3,3,1,1,2,3,2,3,1,2,2,1,4,1,3,4,2,4,5,21921,1,1,0,0,2,0,1,0,5,1,1,1,1,1,5
19,2,1,1,1,2,3,5,5,4,3,3,2,1,5,5,5,5,5,1,5,5,2,4,2,5,5,2,3,3,2,3,4,1,1,1,2,5,1,3,3,1,4,6,1,2,3,1,6,3,6,3,3,3,3,1,1,1,1,6,1,1,4,4,5,6,1,1,6,2,6,6,21907,2,2,1,2,3,0,0,0,10,1,1,1,1,1,5
18,2,1,2,1,1,2,5,3,3,2,2,1,1,5,5,5,5,5,1,2,5,1,4,1,4,5,1,4,2,4,2,4,2,2,2,4,3,5,2,3,4,4,6,4,4,4,1,3,1,3,4,5,4,6,1,3,2,1,3,2,1,4,6,2,4,1,2,6,4,6,6,21920,3,1,3,1,3,1,1,1,14,1,1,1,1,1,5
22,1,2,3,1,1,1,5,2,2,1,1,1,2,5,5,5,5,3,1,2,5,2,2,1,1,2,4,1,2,1,2,3,1,1,1,3,4,2,5,2,1,4,1,2,2,2,1,5,4,5,5,5,5,4,1,2,5,1,5,2,1,4,3,3,3,1,4,5,4,6,6,21923,0,1,0,1,2,0,0,0,4,1,1,1,1,1,5
18,2,2,2,5,4,5,5,4,5,4,2,2,5,5,5,4,5,4,1,1,4,2,2,3,4,5,2,4,2,3,2,2,1,3,1,1,2,2,1,3,2,4,1,1,5,3,1,2,2,4,6,1,2,5,1,1,3,1,1,2,1,5,4,2,6,1,2,5,5,6,5,21818,3,1,2,1,1,0,2,0,10,1,1,1,1,1,5
20,1,1,1,1,2,1,5,5,5,1,2,1,1,1,1,5,5,5,1,5,5,4,4,5,5,5,5,4,3,3,4,4,1,4,1,2,5,3,5,5,2,4,1,1,6,6,1,6,5,6,6,1,6,6,1,1,2,4,6,5,1,1,3,1,6,1,6,6,6,6,6,21905,3,2,2,3,3,0,3,0,16,1,1,1,1,1,5
18,1,1,1,1,2,1,5,3,4,2,2,3,1,5,5,5,5,1,1,2,5,2,1,2,1,5,2,4,3,2,3,4,1,3,1,2,3,2,4,2,2,4,1,2,5,3,1,5,3,6,3,2,4,3,1,1,3,1,2,3,1,1,5,1,6,1,3,6,2,6,6,21823,3,2,1,2,3,0,2,0,13,1,1,1,1,1,5
19,1,1,2,1,1,1,5,3,2,1,3,1,2,3,3,2,1,2,1,1,3,4,4,2,5,5,4,2,3,1,3,4,1,2,1,1,2,4,1,1,3,4,1,2,4,2,1,3,2,4,4,2,3,3,1,3,3,1,3,2,1,2,2,6,2,1,1,2,2,4,4,21794,1,2,0,2,3,0,1,0,9,1,1,1,1,1,5
18,1,1,2,1,1,1,2,3,4,1,1,1,1,4,4,3,5,1,1,1,3,5,5,4,4,5,4,2,2,2,2,3,1,1,1,1,2,4,2,2,4,4,1,1,4,1,2,3,1,4,3,1,4,3,1,1,2,1,2,1,1,1,2,4,2,1,2,2,1,2,2,21622,1,1,1,1,2,0,0,0,6,0,1,1,1,1,4
18,2,1,1,2,2,3,4,4,3,1,1,3,4,5,5,5,5,1,1,1,4,3,3,4,4,5,3,1,1,1,2,2,1,1,1,1,1,3,2,1,2,4,1,1,2,3,1,4,1,2,3,2,3,2,1,3,3,1,1,2,1,2,3,3,4,1,1,3,1,4,4,21851,0,0,0,1,1,0,0,0,2,0,1,1,1,1,4
18,1,1,2,1,1,1,5,2,2,1,1,1,2,5,5,5,5,5,1,1,5,2,4,5,4,5,4,2,2,2,4,4,1,1,1,2,2,4,2,2,3,4,1,1,4,3,1,4,2,6,5,3,5,4,1,2,2,1,2,3,1,4,4,5,5,1,5,4,3,5,5,21929,1,1,1,3,3,0,0,0,9,1,1,1,1,1,5
18,1,1,1,3,2,3,5,5,5,2,3,3,2,5,5,5,5,5,1,1,5,4,3,5,1,5,4,2,2,1,3,4,1,3,1,1,2,4,1,1,5,4,5,4,2,2,2,6,3,6,6,3,3,5,1,2,2,1,3,2,1,2,4,1,6,1,2,5,2,6,6,21932,1,1,0,2,3,0,2,0,9,1,1,1,1,1,5
18,1,1,2,1,2,2,5,4,4,2,2,1,1,5,5,5,5,5,1,1,5,5,5,4,5,5,4,3,2,2,2,3,1,2,1,2,2,2,1,2,2,4,1,1,3,2,1,4,1,6,4,1,5,3,1,1,2,1,1,2,1,2,2,5,5,1,2,4,3,4,4,21933,2,1,1,1,2,0,1,0,8,1,1,1,1,1,5
21,1,2,1,1,1,1,5,4,3,1,1,1,3,5,5,5,5,1,1,1,5,1,1,2,1,2,2,1,3,4,4,4,2,3,1,4,3,4,1,2,5,4,5,3,1,3,1,1,2,5,5,2,2,4,1,2,1,1,1,1,1,1,5,4,4,1,5,3,2,6,6,21648,0,2,3,3,3,1,2,0,14,1,1,1,1,1,5
19,1,1,4,3,4,5,5,4,4,5,5,2,1,5,5,5,3,1,1,4,5,1,2,2,1,1,2,1,4,2,3,4,1,1,1,3,3,4,2,4,4,4,1,3,5,4,3,5,6,6,6,5,6,6,1,1,4,2,4,3,2,4,5,2,6,1,3,6,6,6,6,20966,0,3,1,2,3,0,0,0,9,1,1,1,1,1,5
19,2,1,1,1,2,2,2,5,4,3,1,1,4,5,1,1,5,3,1,2,5,3,2,4,1,2,3,1,3,2,3,2,1,1,1,3,1,4,3,1,2,4,1,1,6,1,1,4,2,5,6,4,2,3,6,1,4,5,5,2,1,1,3,4,5,1,3,5,1,3,2,21572,0,2,1,2,1,0,0,0,6,0,1,1,0,1,3
18,2,2,1,1,1,1,4,3,2,1,1,1,3,5,5,4,4,1,1,2,5,1,3,2,1,4,2,2,3,2,2,2,1,2,1,3,3,4,2,1,2,4,1,1,4,3,1,3,3,4,5,4,5,5,1,1,2,4,2,1,1,2,4,3,4,1,4,4,4,4,4,21936,1,2,1,1,1,0,1,0,7,0,1,1,1,1,4
19,1,1,1,2,2,2,5,4,4,1,2,2,3,5,5,2,3,1,1,1,4,4,4,4,4,4,3,1,2,2,2,3,1,2,1,2,4,3,1,2,2,4,1,2,5,4,2,3,3,4,5,3,3,5,1,1,2,1,1,1,1,2,3,4,2,1,1,3,3,4,4,21393,0,1,1,1,2,0,1,0,6,1,1,1,1,1,5
18,2,2,1,1,1,1,5,4,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21745,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
17,1,1,2,3,2,2,5,2,4,1,2,1,4,5,5,4,4,1,1,2,5,5,4,5,5,4,5,1,3,1,4,2,1,1,1,1,2,6,3,2,6,4,1,2,6,2,1,1,1,2,3,1,2,1,1,2,3,1,1,1,1,3,2,6,5,1,1,3,1,5,4,22161,0,2,0,3,1,0,0,0,6,1,1,1,1,1,5
18,1,1,2,2,2,1,5,3,3,1,2,1,4,2,2,2,1,2,1,1,2,2,4,5,4,5,2,1,2,2,4,3,1,1,1,2,2,4,1,2,3,4,1,2,3,1,1,2,2,2,3,2,3,4,1,1,2,3,3,2,1,2,4,2,2,1,3,2,1,4,2,22203,0,1,1,3,2,0,0,0,7,1,1,1,1,1,5
18,2,1,1,1,1,1,2,3,5,1,4,2,4,5,5,5,5,5,1,1,5,3,3,5,1,3,2,3,4,3,4,3,1,1,1,1,4,6,1,1,6,4,2,2,1,1,6,2,5,4,4,2,3,5,1,2,5,1,1,1,1,2,2,4,1,1,4,3,2,5,5,22216,2,3,2,3,2,0,0,0,12,0,1,1,1,1,4
20,2,1,3,1,1,1,3,2,2,2,2,2,2,5,5,5,5,1,1,4,5,4,4,2,2,2,2,3,2,1,3,2,1,3,1,2,2,2,2,1,2,4,1,2,2,3,1,5,1,6,6,5,5,5,1,2,2,1,3,1,2,2,3,5,2,1,2,2,2,3,5,19706,2,1,0,2,1,0,2,0,8,0,1,1,1,1,4
19,2,1,1,1,1,2,5,3,3,2,2,1,2,5,3,2,5,1,1,1,2,4,4,4,3,3,2,1,2,2,2,4,1,2,1,2,2,1,2,3,1,4,1,1,3,1,1,2,1,2,4,1,2,2,1,1,3,1,1,2,1,5,3,1,2,1,2,3,1,3,4,21060,0,1,1,1,3,0,1,0,7,1,1,1,1,1,5
19,2,2,2,2,2,2,5,4,3,2,2,2,3,4,4,4,5,1,1,2,4,3,2,4,3,2,4,2,1,3,2,4,1,1,1,2,4,4,3,3,3,4,1,1,2,2,1,5,1,5,4,2,2,3,1,1,2,1,1,2,1,1,4,2,4,1,2,4,4,4,4,22237,1,0,2,1,3,0,0,0,7,1,1,1,1,1,5
18,2,1,2,4,4,4,4,4,5,4,3,1,1,5,5,5,5,5,1,2,5,3,2,1,3,3,1,4,3,3,2,4,2,1,1,4,6,3,3,4,2,4,1,1,3,2,1,6,2,6,5,3,5,5,1,2,4,4,5,1,1,6,3,2,6,1,2,4,3,6,6,22175,3,2,2,1,3,1,0,0,12,0,1,1,1,1,4
22,2,2,1,1,1,4,4,4,4,3,1,1,1,5,5,5,4,1,1,1,5,3,2,2,2,3,1,2,2,1,1,2,1,1,1,2,2,3,4,2,3,4,3,3,2,4,3,3,2,2,4,3,3,3,1,3,3,2,2,1,1,2,2,3,2,1,1,2,2,2,2,21963,1,1,0,0,1,0,0,0,3,0,1,1,1,1,4
18,2,1,1,2,2,4,5,5,4,4,2,1,1,5,5,2,1,1,1,1,3,3,1,2,1,4,1,4,2,3,2,2,1,1,1,3,2,2,3,1,3,4,1,2,3,3,3,5,1,5,5,2,3,3,1,2,2,2,2,1,1,4,4,4,5,1,1,5,1,6,6,22282,3,1,2,1,1,0,0,0,8,1,1,1,1,1,5
18,2,2,2,2,2,3,5,4,4,2,2,2,2,5,5,4,2,3,1,1,2,4,4,4,2,5,4,2,2,2,3,4,1,1,1,1,2,1,2,1,2,4,1,1,6,2,3,4,3,6,4,3,5,5,1,2,2,1,3,1,1,2,2,6,6,1,1,3,1,3,3,22107,1,1,1,2,3,0,0,0,8,1,1,1,1,1,5
19,2,2,1,1,2,5,5,5,3,5,4,5,1,5,5,5,5,2,1,3,5,3,1,1,2,1,1,4,2,1,1,4,1,1,1,4,5,1,6,2,1,4,1,1,2,4,1,6,1,5,5,5,6,6,1,1,4,1,2,1,1,6,6,6,6,1,2,5,3,5,6,22176,3,1,0,0,3,0,0,0,7,1,1,1,1,1,5
21,2,2,1,1,2,2,4,4,4,4,2,1,5,5,5,5,5,4,1,1,5,5,5,2,4,4,2,2,4,1,2,4,1,2,1,1,2,5,2,1,2,4,1,2,3,3,3,4,3,6,6,2,3,5,1,2,4,3,4,2,1,1,2,1,6,1,3,3,4,4,4,19313,1,3,0,1,3,0,1,0,9,0,1,1,1,1,4
20,1,2,1,1,3,1,5,4,4,2,2,2,3,5,5,5,5,5,1,2,5,1,1,1,1,1,1,2,4,2,4,3,1,2,1,2,5,3,3,1,3,4,2,2,2,6,1,6,1,6,6,5,6,6,1,4,2,1,6,2,1,6,6,3,5,1,2,6,6,6,6,22183,1,3,1,3,2,0,1,0,11,1,1,1,1,1,5
18,2,2,1,3,3,3,5,4,4,4,4,1,1,5,5,5,5,5,1,3,5,2,1,1,2,2,1,2,4,2,4,4,2,2,4,4,4,3,1,2,1,4,1,3,5,6,2,6,2,6,6,6,6,6,1,2,3,2,5,1,1,6,6,5,5,1,2,6,5,6,6,22267,1,3,1,3,3,1,1,3,16,1,1,1,1,1,5
19,1,1,2,1,1,1,5,4,4,2,2,1,2,5,5,4,5,3,1,3,5,3,2,3,2,4,3,2,3,1,1,4,1,2,1,1,2,4,3,1,2,4,5,2,3,3,2,5,3,4,4,2,4,3,1,2,1,2,4,1,1,2,2,3,5,1,5,5,4,6,3,22281,1,2,0,0,3,0,1,0,7,1,1,1,1,1,5
19,1,1,1,1,2,5,5,3,3,4,3,3,1,5,3,3,1,1,1,1,5,4,4,3,3,4,3,4,2,1,2,3,1,2,1,2,2,4,1,2,3,4,1,1,4,1,2,3,1,1,4,1,3,3,1,1,2,1,3,2,2,3,1,4,1,1,1,3,2,5,5,22212,3,1,0,1,2,0,1,0,8,1,1,1,1,1,5
